Make,Model,Title,Price,Mileage,Year,Transmission,Fuel Type,Reviews,Rating,CO2 Emission,Engine Size,Color,Doors,Body Type,Distance
Toyota,RAV4,Toyota RAV4 2.5 PHEV Dynamic 5dr CVT,"£42,239","12,185",2021,Automatic,Hybrid,75,4.5,22 g/km,2.5 L,Silver,5,Suv,11 miles
Toyota,GR Supra,Toyota GR Supra 3.0 Pro 3dr Auto,"£42,992","23,710",2021,Semiauto,Petrol,1,3.5,188 g/km,3.0 L,White,2,Coupe,11 miles
Toyota,Hilux,Toyota Hilux Invincible X D/Cab Pick Up 2.8 D-4D Auto,"£48,000","12,179",2020,Automatic,Diesel,9,4.5,193 g/km,2.8 L,Black,0,Pickup,11 miles
Toyota,Land Cruiser,Toyota Land Cruiser 2.8 D-4D Invincible 5dr Auto 7 Seats,"£49,995","23,178",2019,Semiauto,Diesel,23,4.0,207 g/km,2.8 L,Silver,5,Suv,11 miles
Nissan,Juke,Nissan Juke 1.6 [112] Tekna 5dr CVT [Bose],"£14,600","31,000",2018,Automatic,Petrol,31,4.0,152 g/km,1.6 L,Ink blue,5,Hatchback,11 miles
Nissan,Juke,Nissan Juke 1.6 [112] Bose Personal Edition 5dr CVT,"£14,995","21,449",2019,Automatic,Petrol,31,4.0,149 g/km,1.6 L,Magnetic red,5,Hatchback,11 miles
Nissan,Juke,Nissan Juke 1.6 Tekna 5dr Xtronic,"£15,375","16,477",2017,Automatic,Petrol,31,4.0,139 g/km,1.6 L,Magnetic red,5,Hatchback,11 miles
Nissan,Juke,Nissan Juke 1.6 [112] Tekna 5dr CVT [Bose],"£16,475","24,110",2019,Automatic,Petrol,31,4.0,152 g/km,1.6 L,Arctic white,5,Hatchback,11 miles
Nissan,Qashqai,Nissan Qashqai 1.3 DiG-T N-Connecta 5dr [Glass Roof Pack],"£16,825","48,380",2020,Manual,Petrol,100,4.5,130 g/km,1.3 L,Blue,5,Hatchback,11 miles
Nissan,Juke,Nissan Juke 1.0 DiG-T N-Connecta 5dr,"£17,350","16,810",2020,Manual,Petrol,31,4.0,135 g/km,1.0 L,Pearl black,5,Hatchback,11 miles
Nissan,Juke,Nissan Juke 1.0 DiG-T Acenta 5dr DCT,"£17,400","26,255",2020,Automatic,Petrol,31,4.0,138 g/km,1.0 L,Blade silver,5,Hatchback,11 miles
Nissan,Juke,Nissan Juke 1.0 DiG-T N-Connecta 5dr,"£17,450","7,710",2020,Manual,Petrol,31,4.0,112 g/km,1.0 L,Pearl black,5,Hatchback,11 miles
Nissan,Juke,Nissan Juke 1.0 DiG-T N-Connecta 5dr,"£17,475","15,003",2020,Manual,Petrol,31,4.0,135 g/km,1.0 L,Blade silver,5,Hatchback,11 miles
Nissan,Qashqai,Nissan Qashqai 1.3 DiG-T 160 N-Connecta 5dr [Glass Roof Pack],"£17,500","44,144",2020,Manual,Petrol,100,4.5,130 g/km,1.3 L,Blue,5,Hatchback,11 miles
Nissan,Qashqai,Nissan Qashqai 1.3 DiG-T N-Motion 5dr,"£17,575","24,597",2019,Manual,Petrol,100,4.5,130 g/km,1.3 L,Pearl black,5,Hatchback,11 miles
Nissan,LEAF,Nissan LEAF 110kW N-Connecta 40kWh 5dr Auto,"£17,650","43,125",2020,Automatic,Electric,7,4.5,,,Pearl black,5,Hatchback,11 miles
Nissan,Juke,Nissan Juke 1.6 [112] Tekna 5dr CVT [Bose],"£17,675","10,418",2019,Automatic,Petrol,31,4.0,152 g/km,1.6 L,Ink blue,5,Hatchback,11 miles
Nissan,Qashqai,Nissan Qashqai 1.3 DiG-T Tekna 5dr,"£17,825","48,100",2020,Manual,Petrol,100,4.5,130 g/km,1.3 L,Blue,5,Hatchback,11 miles
Nissan,Juke,Nissan Juke 1.6 [112] Tekna 5dr CVT [Bose/Exterior+ Pack],"£18,000","5,323",2019,Automatic,Petrol,31,4.0,155 g/km,1.6 L,Gun metallic,5,Hatchback,11 miles
Nissan,Micra,Nissan Micra 1.0 IG-T 92 N-Sport 5dr CVT,"£18,275","3,901",2022,Automatic,Petrol,114,4.0,143 g/km,1.0 L,Enigma black,5,Hatchback,11 miles
Nissan,Juke,Nissan Juke 1.0 DiG-T 114 N-Connecta 5dr,"£18,775","9,104",2021,Manual,Petrol,31,4.0,134 g/km,1.0 L,Storm white,5,Hatchback,11 miles
Nissan,LEAF,Nissan LEAF 110kW Tekna 40kWh 5dr Auto,"£19,000","33,586",2020,Automatic,Electric,7,4.5,,,Arctic white,5,Hatchback,11 miles
Nissan,Qashqai,Nissan Qashqai 1.3 DiG-T 160 [157] N-Connecta 5dr DCT Glass Roof,"£19,300","42,359",2020,Automatic,Petrol,100,4.5,146 g/km,1.3 L,Magnetic red,5,Hatchback,11 miles
Nissan,Juke,Nissan Juke 1.0 DiG-T Tekna 5dr,"£19,425","2,351",2020,Manual,Petrol,31,4.0,140 g/km,1.0 L,Vivid blue,5,Hatchback,11 miles
Nissan,LEAF,Nissan LEAF 110kW N-Connecta 40kWh 5dr Auto,"£19,625","9,567",2020,Automatic,Electric,7,4.5,,,Gun metallic,5,Hatchback,11 miles
Nissan,Qashqai,Nissan Qashqai 1.3 DiG-T N-Connecta 5dr [Glass Roof Pack],"£19,700","15,882",2020,Manual,Petrol,100,4.5,122 g/km,1.3 L,Blade silver,5,Hatchback,11 miles
Nissan,LEAF,Nissan LEAF 110kW N-Connecta 40kWh 5dr Auto,"£20,150","11,992",2020,Automatic,Electric,7,4.5,,,Gun metallic,5,Hatchback,11 miles
Nissan,Qashqai,Nissan Qashqai 1.3 DiG-T N-Connecta 5dr [Glass Roof Pack],"£20,450","16,446",2021,Manual,Petrol,100,4.5,145 g/km,1.3 L,Storm white,5,Hatchback,11 miles
Nissan,Qashqai,Nissan Qashqai 1.3 DiG-T 160 [157] Acenta Premium 5dr DCT,"£20,500","19,937",2021,Automatic,Petrol,100,4.5,145 g/km,1.3 L,Blade silver,5,Hatchback,11 miles
Nissan,Juke,Nissan Juke 1.0 DiG-T Tekna+ 5dr DCT,"£20,500","19,913",2020,Automatic,Petrol,31,4.0,145 g/km,1.0 L,Chestnut bronze with black roof,5,Hatchback,11 miles
Nissan,Qashqai,Nissan Qashqai 1.3 DiG-T 160 Tekna 5dr DCT,"£20,650","49,307",2020,Automatic,Petrol,100,4.5,160 g/km,1.3 L,Grey,5,Hatchback,11 miles
Nissan,Qashqai,Nissan Qashqai 1.3 DiG-T N-Tec 5dr,"£20,650","9,899",2020,Manual,Petrol,100,4.5,161 g/km,1.3 L,Pearl black,5,Hatchback,11 miles
Nissan,Qashqai,Nissan Qashqai 1.3 DiG-T 160 [157] N-Connecta 5dr DCT Glass Roof,"£21,750","23,214",2020,Automatic,Petrol,100,4.5,146 g/km,1.3 L,Black,5,Hatchback,11 miles
Nissan,Juke,Nissan Juke 1.0 DiG-T 114 N-Connecta 5dr DCT,"£22,275","3,311",2022,Automatic,Petrol,31,4.0,137 g/km,1.0 L,Pearl black,5,Hatchback,11 miles
Nissan,LEAF,Nissan LEAF 110kW Tekna 40kWh 5dr Auto,"£22,400","4,225",2021,Automatic,Electric,7,4.5,,,Pearl black,5,Hatchback,11 miles
Nissan,LEAF,Nissan LEAF 110kW Tekna 40kWh 5dr Auto,"£22,695","16,270",2022,Automatic,Electric,7,4.5,,,Pearl black,5,Hatchback,11 miles
Nissan,LEAF,Nissan LEAF 110kW Tekna 40kWh 5dr Auto,"£23,000","2,438",2021,Automatic,Electric,7,4.5,,,Pearl black,5,Hatchback,11 miles
Nissan,Qashqai,Nissan Qashqai 1.3 DiG-T 160 [157] N-Connecta 5dr DCT Glass Roof,"£23,650","8,042",2021,Automatic,Petrol,100,4.5,146 g/km,1.3 L,Black,5,Hatchback,11 miles
Nissan,Qashqai,Nissan Qashqai 1.3 DiG-T MH N-Connecta 5dr,"£25,475","5,723",2022,Manual,Petrol,100,4.5,144 g/km,1.3 L,Pearl black,5,Hatchback,11 miles
Nissan,LEAF,Nissan LEAF 110kW Tekna 39kWh 5dr Auto,"£26,000","1,789",2022,Automatic,Electric,7,4.5,,,Storm white,5,Hatchback,11 miles
Renault,Kangoo,Renault Kangoo 1.5 dCi Authentique 5dr,"£2,295","117,000",2008,Manual,Diesel,14,4.5,147 g/km,1.5 L,Grey,5,Mpv,11 miles
Honda,Jazz,Honda Jazz 1.4 i-DSI SE 5dr,"£2,695","98,000",2006,Manual,Petrol,218,4.5,137 g/km,1.3 L,Red,5,Hatchback,11 miles
Renault,Laguna,Renault Laguna 1.5 dCi eco2 Dynamique TomTom Euro 4 5dr,"£2,795","77,900",2010,Manual,Diesel,54,4.0,130 g/km,1.5 L,Silver,5,Hatchback,11 miles
Honda,Jazz,Honda Jazz 1.4 i-DSI SE 5dr,"£2,990","48,300",2007,Manual,Petrol,218,4.5,137 g/km,1.3 L,Blue,5,Hatchback,11 miles
Vauxhall,Corsa,Vauxhall Corsa 1.2 16V Excite Euro 5 5dr (A/C),"£3,490","97,000",2014,Manual,Petrol,268,4.0,,1.2 L,Red,5,Hatchback,11 miles
Vauxhall,Astra,Vauxhall Astra 2.0 CDTi ecoFLEX SRi Euro 5 (s/s) 5dr,"£3,695","89,000",2011,Manual,Diesel,368,4.0,119 g/km,2.0 L,Silver,5,Hatchback,11 miles
Vauxhall,Mokka,Vauxhall Mokka 1.6i SE 2WD Euro 6 (s/s) 5dr,"£6,995","66,000",2015,Manual,Petrol,32,4.5,159 g/km,1.6 L,Red,5,Suv,11 miles
Toyota,AYGO,Toyota AYGO 1.0 VVT-i x-play x-shift Euro 5 5dr Euro 5,"£8,395","44,000",2015,Automatic,Petrol,41,4.0,97 g/km,1.0 L,White,5,Hatchback,11 miles
Audi,A1,Audi A1 1.0 TFSI Sport Sportback Euro 6 (s/s) 5dr,"£9,995","61,000",2016,Manual,Petrol,32,4.5,97 g/km,1.0 L,Black,5,Hatchback,11 miles
Audi,A4,Audi A4 2.0 TDI ultra SE S Tronic Euro 6 (s/s) 4dr,"£12,495","87,500",2017,Automatic,Diesel,100,4.0,99 g/km,2.0 L,Blue,4,Saloon,11 miles
Hyundai,i10,Hyundai i10 1.0 Go SE 5dr,"£9,980","12,288",2019,Manual,Petrol,58,4.0,117 g/km,1.0 L,Grey,5,Hatchback,11 miles
Renault,Zoe,Renault Zoe 68kW Dynamique Nav 41kWh 5dr Auto,"£12,450","33,605",2018,Automatic,Electric,,,,,Grey,5,Hatchback,11 miles
Hyundai,i20,Hyundai i20 1.0T GDi Element 5dr,"£14,780","9,995",2021,Manual,Petrol,53,4.5,120 g/km,1.0 L,Grey,5,Hatchback,11 miles
Hyundai,i10,Hyundai i10 1.0 T-GDi N Line 5dr,"£14,880","10,686",2021,Manual,Petrol,58,4.0,123 g/km,1.0 L,Black,5,Hatchback,11 miles
Hyundai,IONIQ,Hyundai IONIQ 1.6 GDi Hybrid Premium SE 5dr DCT,"£16,960","43,070",2017,Automatic,Hybrid,,,79 g/km,1.6 L,Silver,5,Hatchback,11 miles
Hyundai,i10,Hyundai i10 1.0 MPi Premium 5dr Auto,"£16,995","5,145",2022,Semiauto,Petrol,58,4.0,126 g/km,1.0 L,White,5,Hatchback,11 miles
Hyundai,i10,Hyundai i10 1.0 MPi Premium 5dr Auto,"£17,180","3,176",2022,Semiauto,Petrol,58,4.0,126 g/km,1.0 L,Other,5,Hatchback,11 miles
Hyundai,i10,Hyundai i10 1.0 MPi Premium 5dr Auto,"£17,280","2,371",2022,Semiauto,Petrol,58,4.0,126 g/km,1.0 L,Silver,5,Hatchback,11 miles
Kia,Rio,Kia Rio 1.0 T GDi 48V 118 3 5dr,"£17,380","8,123",2022,Manual,Hybrid,44,4.0,118 g/km,1.0 L,Black,5,Hatchback,11 miles
Hyundai,i10,Hyundai i10 1.2 MPi Premium 5dr Auto,"£17,380","1,526",2022,Semiauto,Petrol,58,4.0,130 g/km,1.2 L,Silver,5,Hatchback,11 miles
Hyundai,i10,Hyundai i10 1.0 MPi Premium 5dr Auto,"£17,380",728,2022,Semiauto,Petrol,58,4.0,126 g/km,1.0 L,White,5,Hatchback,11 miles
Hyundai,Tucson,Hyundai Tucson 1.7 CRDi Blue Drive Sport Edition 5dr 2WD DCT,"£17,460","32,816",2018,Semiauto,Diesel,11,4.5,129 g/km,1.7 L,Red,5,Suv,11 miles
Hyundai,i20,Hyundai i20 1.0T GDi 48V MHD SE Connect 5dr DCT,"£18,486","3,146",2022,Semiauto,Hybrid,53,4.5,117 g/km,1.0 L,Silver,5,Hatchback,11 miles
Hyundai,Bayon,Hyundai Bayon 1.0 TGDi 48V MHEV SE Connect 5dr DCT,"£18,870","10,579",2022,Semiauto,Hybrid,,,119 g/km,1.0 L,Green,5,Suv,11 miles
Nissan,Leaf,Nissan Leaf 110kW N-Connecta 40kWh 5dr Auto,"£19,180","20,261",2020,Automatic,Electric,7,4.5,,,White,5,Hatchback,11 miles
Kia,ProCeed,Kia ProCeed 1.4T GDi ISG GT-Line 5dr,"£19,280","15,111",2020,Manual,Petrol,63,4.5,132 g/km,1.4 L,Grey,5,Estate,11 miles
Kia,Ceed,Kia Ceed 1.5T GDi ISG 3 5dr,"£19,480","12,536",2022,Manual,Petrol,63,4.5,129 g/km,1.5 L,White,5,Hatchback,11 miles
Hyundai,Tucson,Hyundai Tucson 1.6 TGDi 177 N Line 5dr 2WD,"£19,780","29,011",2020,Manual,Petrol,11,4.5,183 g/km,1.6 L,Red,5,Suv,11 miles
Kia,Sportage,Kia Sportage 1.6 GDi ISG 2 5dr,"£19,990","17,894",2022,Manual,Petrol,45,4.5,166 g/km,1.6 L,Grey,5,Suv,11 miles
Kia,Ceed,Kia Ceed 1.5T GDi ISG 3 5dr,"£19,990","8,919",2022,Manual,Petrol,63,4.5,129 g/km,1.5 L,Grey,5,Hatchback,11 miles
Kia,Sportage,Kia Sportage 1.6T GDi ISG 4 5dr,"£20,480","25,939",2019,Manual,Petrol,45,4.5,173 g/km,1.6 L,Blue,5,Suv,11 miles
Kia,Sorento,Kia Sorento 2.2 CRDi KX-2 5dr,"£20,980","44,955",2018,Manual,Diesel,32,4.5,159 g/km,2.2 L,Grey,5,Suv,11 miles
Kia,Sportage,Kia Sportage 1.6T GDi ISG GT-Line 5dr,"£21,380","13,913",2020,Manual,Petrol,45,4.5,183 g/km,1.6 L,Black,5,Suv,11 miles
Hyundai,IONIQ,Hyundai IONIQ 100kW Premium 38kWh 5dr Auto,"£21,570","25,790",2021,Automatic,Electric,,,,,Grey,5,Hatchback,11 miles
Hyundai,IONIQ,Hyundai IONIQ 100kW Premium 38kWh 5dr Auto,"£21,780","23,798",2021,Automatic,Electric,,,,,Black,5,Hatchback,11 miles
Hyundai,IONIQ,Hyundai IONIQ 100kW Premium 38kWh 5dr Auto,"£21,970","19,773",2021,Automatic,Electric,,,,,Black,5,Hatchback,11 miles
Kia,Ceed,Kia Ceed 1.5T GDi ISG 3 5dr,"£22,280","7,126",2022,Manual,Petrol,63,4.5,131 g/km,1.5 L,Black,0,Estate,11 miles
Kia,Ceed,Kia Ceed 1.5T GDi ISG GT-Line 5dr,"£22,590","7,269",2022,Manual,Petrol,63,4.5,130 g/km,1.5 L,Orange,5,Hatchback,11 miles
Kia,Sportage,Kia Sportage 1.6 CRDi 48V ISG 2 5dr DCT Auto,"£23,280","7,165",2021,Automatic,Hybrid,45,4.5,146 g/km,1.6 L,Grey,5,Suv,11 miles
Hyundai,Tucson,Hyundai Tucson 1.6 CRDi 48V MHD 136 N Line 5dr 2WD DCT,"£23,480","19,329",2020,Semiauto,Hybrid,11,4.5,146 g/km,1.6 L,Red,5,Suv,11 miles
Kia,XCeed,Kia XCeed 1.5T GDi ISG 4 5dr,"£23,980","7,054",2022,Manual,Petrol,63,4.5,143 g/km,1.5 L,Black,5,Hatchback,11 miles
Hyundai,i20,Hyundai i20 1.6T GDi N 5dr,"£24,395","7,445",2022,Manual,Petrol,53,4.5,158 g/km,1.6 L,White,5,Hatchback,11 miles
Hyundai,Tucson,Hyundai Tucson 1.6 TGDi SE Connect 5dr 2WD,"£26,180","3,509",2022,Manual,Petrol,11,4.5,151 g/km,1.6 L,Blue,5,Suv,11 miles
Kia,Niro,Kia Niro 1.6 GDi Hybrid 3 5dr DCT,"£26,480","11,260",2021,Automatic,Hybrid,1,4.5,119 g/km,1.6 L,Blue,5,Suv,11 miles
Hyundai,Tucson,Hyundai Tucson 1.6 TGDi 48V MHD SE Connect 5dr 2WD DCT,"£26,985","3,757",2022,Semiauto,Hybrid,11,4.5,144 g/km,1.6 L,Grey,5,Suv,11 miles
Hyundai,Tucson,Hyundai Tucson 1.6 TGDi 48V MHD SE Connect 5dr 2WD DCT,"£27,480","12,694",2022,Semiauto,Hybrid,11,4.5,144 g/km,1.6 L,Red,5,Suv,11 miles
Hyundai,IONIQ,Hyundai IONIQ 100kW Premium SE 38kWh 5dr Auto,"£27,660","5,999",2022,Automatic,Electric,,,,,Red,5,Hatchback,11 miles
Hyundai,Tucson,Hyundai Tucson 1.6 TGDi 48V MHD Premium 5dr 2WD DCT,"£28,180","12,123",2021,Semiauto,Hybrid,11,4.5,146 g/km,1.6 L,Silver,5,Suv,11 miles
Kia,e-Niro,Kia e-Niro 150kW 4 64kWh 5dr Auto,"£31,490","12,057",2020,Automatic,Electric,1,4.5,,,Grey,5,Suv,11 miles
Hyundai,Tucson,Hyundai Tucson 1.6 TGDi 48V MHD Ultimate 5dr 2WD DCT,"£32,485","10,693",2022,Semiauto,Hybrid,11,4.5,149 g/km,1.6 L,Black,5,Suv,11 miles
Kia,e-Niro,Kia e-Niro 150kW 4+ 64kWh 5dr Auto,"£33,880","7,694",2021,Automatic,Electric,1,4.5,,,Black,5,Suv,11 miles
Hyundai,Tucson,Hyundai Tucson 1.6 TGDi 48V MHD 180 N Line S 5dr 4WD DCT,"£33,880","10,290",2021,Semiauto,Hybrid,11,4.5,162 g/km,1.6 L,White,5,Suv,11 miles
Kia,Sorento,Kia Sorento 1.6 T-GDi PHEV 2 5dr Auto,"£42,280","10,308",2022,Automatic,Hybrid,32,4.5,38 g/km,1.6 L,Blue,5,Suv,11 miles
Hyundai,Santa Fe,Hyundai Santa Fe 1.6 TGDi Hybrid Ultimate 5dr Auto,"£46,480","1,189",2022,Semiauto,Hybrid,26,4.5,152 g/km,1.6 L,Blue,5,Suv,11 miles
Ford,Fiesta,Ford Fiesta LX,"£2,990","48,801",2004,Automatic,Petrol,373,4.0,152 g/km,1.4 L,Blue,3,Hatchback,11 miles
Ford,Fiesta,Ford Fiesta,"£2,990","41,615",2004,Manual,Petrol,373,4.0,147 g/km,1.3 L,Black,5,Hatchback,11 miles
Toyota,AYGO,Toyota AYGO VVT-i Ice,"£4,990","62,690",2012,Manual,Petrol,41,4.0,99 g/km,1.0 L,Black,3,Hatchback,11 miles
Smart,fortwo,Smart fortwo MHD Passion,"£4,990","112,504",2011,Automatic,Petrol,26,4.5,98 g/km,1.0 L,Black,2,Coupe,11 miles
Vauxhall,Corsa,Vauxhall Corsa Limited Edition,"£5,490","62,979",2011,Manual,Petrol,268,4.0,124 g/km,1.2 L,Yellow,3,Hatchback,11 miles
Mitsubishi,Outlander,Mitsubishi Outlander DI-D Equippe,"£5,990","128,498",2008,Manual,Diesel,9,4.5,,2.0 L,Grey,5,Suv,11 miles
Vauxhall,Corsa,Vauxhall Corsa Limited Edition,"£5,990","76,877",2013,Manual,Petrol,268,4.0,129 g/km,1.2 L,Grey,3,Hatchback,11 miles
Vauxhall,Corsa,Vauxhall Corsa Limited Edition,"£5,990","54,503",2014,Manual,Petrol,268,4.0,129 g/km,1.2 L,Orange,3,Hatchback,11 miles
Peugeot,Bipper,Peugeot Bipper HDi Professional,"£6,490","62,000",2013,Manual,Diesel,3,5.0,119 g/km,1.3 L,Grey,3,Panel van,11 miles
Renault,Clio,Renault Clio Dynamique MediaNav,"£6,490","51,177",2013,Manual,Petrol,115,4.0,127 g/km,1.2 L,Black,5,Hatchback,11 miles
Audi,A1,Audi A1 TFSI Sport,"£6,990","92,700",2012,Manual,Petrol,32,4.5,124 g/km,1.4 L,Black,3,Hatchback,11 miles
Peugeot,Bipper,Peugeot Bipper HDi Professional,"£6,990","87,382",2017,Manual,Diesel,3,5.0,115 g/km,1.3 L,Grey,3,Panel van,11 miles
Ford,Fiesta,Ford Fiesta Zetec,"£6,990","49,500",2014,Manual,Petrol,373,4.0,120 g/km,1.3 L,White,3,Hatchback,11 miles
Ford,Fiesta,Ford Fiesta Zetec,"£7,490","42,357",2014,Manual,Petrol,373,4.0,120 g/km,1.3 L,White,5,Hatchback,11 miles
Porsche,Boxster,Porsche Boxster 986 S,"£7,990","100,000",2001,Manual,Petrol,14,4.0,265 g/km,3.2 L,Blue,2,Convertible,11 miles
Vauxhall,Combo,Vauxhall Combo CDTi 2000 Sportive,"£8,490","63,428",2016,Manual,Diesel,4,4.0,133 g/km,1.3 L,Silver,3,Panel van,11 miles
Peugeot,Partner,Peugeot Partner BlueHDi 854 SE,"£8,490","52,766",2017,Manual,Diesel,23,4.5,112 g/km,1.6 L,White,5,Panel van,11 miles
Citroen,Berlingo,Citroen Berlingo HDi 725 X,"£8,490","94,700",2013,Manual,Diesel,47,4.0,147 g/km,1.6 L,Black,6,Combi van,11 miles
Ford,Fiesta,Ford Fiesta Zetec,"£8,990","13,307",2015,Manual,Petrol,373,4.0,122 g/km,1.3 L,Black,5,Hatchback,11 miles
Citroen,Berlingo,Citroen Berlingo HDi 850 Enterprise,"£10,990","47,157",2015,Manual,Diesel,47,4.0,132 g/km,1.6 L,Black,5,Panel van,11 miles
Volkswagen,Caddy Maxi,Volkswagen Caddy Maxi TDI C20 Maxi,"£10,990","84,000",2015,Manual,Diesel,6,4.5,149 g/km,1.6 L,Blue,5,Combi van,11 miles
Vauxhall,Vivaro,Vauxhall Vivaro CDTi 2900 BiTurbo ecoTEC Limited Edition Nav,"£21,990","16,283",2018,Manual,Diesel,2,4.5,159 g/km,1.6 L,White,5,Combi van,11 miles
Volkswagen,Caravelle,Volkswagen Caravelle BiTDI BlueMotion Tech Executive,"£23,490","95,716",2014,Automatic,Diesel,6,4.0,199 g/km,2.0 L,Blue,5,Mpv,11 miles
Volkswagen,Transporter,Volkswagen Transporter BiTDI T30 Highline,"£34,990","51,350",2020,Automatic,Diesel,19,4.5,167 g/km,2.0 L,White,5,Combi van,11 miles
Vauxhall,Insignia,Vauxhall Insignia SRI CDTI,"£2,250","188,645",2010,Manual,Diesel,96,4.5,154 g/km,2.0 L,Silver,5,Hatchback,11 miles
Land Rover,Freelander,Land Rover Freelander TD4 GS,"£3,000","182,272",2007,Automatic,Diesel,54,4.0,224 g/km,2.2 L,Grey,5,Estate,11 miles
Mazda,MX-5,Mazda MX-5 I,"£3,495","63,863",2003,Manual,Petrol,62,4.0,210 g/km,1.8 L,Red,2,Convertible,11 miles
Toyota,Avensis,Toyota Avensis D-4D T SPIRIT,"£3,850","108,914",2010,Manual,Diesel,110,4.5,149 g/km,2.2 L,Blue,4,Saloon,11 miles
Peugeot,3008,Peugeot 3008 EXCLUSIVE,"£4,450","77,861",2012,Manual,Petrol,28,4.5,167 g/km,1.6 L,Black,5,Hatchback,11 miles
Vauxhall,Meriva,Vauxhall Meriva EXCLUSIV AC,"£4,795","74,773",2015,Manual,Petrol,107,4.0,140 g/km,1.4 L,Blue,5,Mpv,11 miles
Fiat,500,Fiat 500 TWINAIR PLUS,"£4,850","41,860",2012,Manual,Petrol,44,4.5,95 g/km,0.9 L,White,3,Hatchback,11 miles
Nissan,Qashqai,Nissan Qashqai PLUS 2 N-TEC PLUS IS,"£5,850","128,479",2012,Manual,Petrol,100,4.5,149 g/km,1.6 L,Black,5,Hatchback,11 miles
Abarth,500,Abarth 500 ABARTH,"£6,795","69,239",2014,Manual,Petrol,3,3.5,155 g/km,1.4 L,Red,3,Hatchback,11 miles
Peugeot,308,Peugeot 308 E-THP ALLURE,"£6,995","41,705",2014,Manual,Petrol,51,4.0,110 g/km,1.2 L,Silver,5,Hatchback,11 miles
Audi,A5,Audi A5 SPORTBACK TDI QUATTRO S LINE,"£11,495","98,507",2014,Automatic,Diesel,21,4.5,139 g/km,2.0 L,Black,5,Hatchback,11 miles
Nissan,NV400,Nissan NV400 DCI SE SHR C/C,"£16,500","121,630",2016,Manual,Diesel,1,3.5,226 g/km,2.3 L,White,2,Chassis cab,11 miles
Land Rover,Discovery,Land Rover Discovery TD4 PURE SPECIAL EDITION,"£19,000","48,007",2017,Manual,Diesel,57,4.0,129 g/km,2.0 L,Grey,5,Estate,11 miles
Hyundai,ix20,Hyundai ix20  1.6 CRDi Blue Drive Active 5dr Hatchback,"£4,885","74,000",2013,Manual,Diesel,5,4.5,117 g/km,1.6 L,Silver,5,Hatchback,11 miles
Vauxhall,Zafira,Vauxhall Zafira  1.6i [115] Exclusiv 5dr Estate,"£4,995","77,000",2013,Manual,Petrol,160,4.0,157 g/km,1.6 L,Grey,5,Estate,11 miles
Kia,Venga,Kia Venga  1.4 EcoDynamics 2 5dr Hatchback,"£5,574","47,109",2012,Manual,Petrol,31,4.5,130 g/km,1.4 L,Blue,5,Hatchback,11 miles
Peugeot,208,Peugeot 208  1.6 VTi Feline 3dr Hatchback,"£5,863","69,000",2012,Manual,Petrol,24,4.5,134 g/km,1.6 L,Metallic - rose quartz,3,Hatchback,11 miles
Citroen,C3,Citroen C3  1.4 HDi VTR+ 5dr Hatchback,"£6,156","56,720",2015,Manual,Diesel,70,4.0,99 g/km,1.4 L,White,5,Hatchback,11 miles
Volkswagen,Up,Volkswagen Up  1.0 Move Up 3dr Hatchback,"£6,163","50,054",2014,Manual,Petrol,22,4.0,105 g/km,1.0 L,White colour,3,Hatchback,11 miles
Hyundai,i20,Hyundai i20  1.2 Active 5dr Hatchback,"£6,345","38,221",2013,Manual,Petrol,53,4.5,114 g/km,1.2 L,Red,5,Hatchback,11 miles
Skoda,Fabia,Skoda Fabia  1.2 TSI 90 SE 5dr Hatchback,"£6,995","77,500",2015,Manual,Petrol,153,4.0,107 g/km,1.2 L,Blue,5,Hatchback,11 miles
Vauxhall,Insignia,Vauxhall Insignia  2.0 CDTi [163] ecoFLEX Energy 5dr [Start Stop] Hatchback,"£7,092","60,559",2013,Manual,Diesel,96,4.5,114 g/km,2.0 L,Blue,5,Hatchback,11 miles
Ford,Fiesta,Ford Fiesta  1.25 Zetec 3dr 82PS,"£7,145","38,785",2014,Manual,Petrol,373,4.0,120 g/km,1.3 L,Red,3,Hatchback,11 miles
Toyota,Aygo,Toyota Aygo  1.0 VVT-i X-Play 5dr Hatchback,"£7,258","26,000",2014,Manual,Petrol,41,4.0,95 g/km,1.0 L,Red,5,Hatchback,11 miles
Volkswagen,Polo,Volkswagen Polo  1.6 TDI 90 SEL 5dr Hatchback,"£7,595","38,000",2012,Manual,Diesel,150,4.0,112 g/km,1.6 L,Silver colour,5,Hatchback,11 miles
Peugeot,208,Peugeot 208  1.2 PureTech 82 Allure 5dr Hatchback,"£7,783","61,993",2018,Manual,Petrol,24,4.5,104 g/km,1.2 L,Black,5,Hatchback,11 miles
Vauxhall,Corsa,Vauxhall Corsa  1.4 [75] ecoFLEX Limited Edition 3dr Hatchback,"£7,845","61,000",2017,Manual,Petrol,268,4.0,120 g/km,1.4 L,Blue,3,Hatchback,11 miles
Ds,Ds 4,Ds Ds 4  1.6 BlueHDi Crossback 5dr Hatchback,"£8,495","71,328",2016,Manual,Diesel,,,103 g/km,1.6 L,Black,5,Hatchback,11 miles
Kia,Sportage,Kia Sportage  1.7 CRDi ISG 1 5dr Estate,"£8,831","67,500",2015,Manual,Diesel,45,4.5,135 g/km,1.7 L,Black,5,Estate,11 miles
